InvoiceNo,StockCode,Description,Quantity,InvoiceDate,UnitPrice,CustomerID,Country,TotalPrice,Year,Month,DayOfWeek,Hour,Date,Region
558686,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,12,2011-07-01 11:33:00,1.25,17706,United Kingdom,15.0,2011,7,Friday,11,2011-07-01,UK
578344,21313,GLASS HEART T-LIGHT HOLDER ,3,2011-11-24 09:21:00,1.63,15287,United Kingdom,4.89,2011,11,Thursday,9,2011-11-24,UK
540473,22862,LOVE HEART NAPKIN BOX ,4,2011-01-07 14:31:00,4.25,17284,United Kingdom,17.0,2011,1,Friday,14,2011-01-07,UK
566291,21985,PACK OF 12 HEARTS DESIGN TISSUES ,2,2011-09-11 15:31:00,0.39,12965,United Kingdom,0.78,2011,9,Sunday,15,2011-09-11,UK
542791,21232,STRAWBERRY CERAMIC TRINKET BOX,1,2011-02-01 10:47:00,1.25,15039,United Kingdom,1.25,2011,2,Tuesday,10,2011-02-01,UK
573346,22306,SILVER MUG BONE CHINA TREE OF LIFE,24,2011-10-30 12:18:00,1.06,17255,United Kingdom,25.44,2011,10,Sunday,12,2011-10-30,UK
553715,90143,SILVER BRACELET W PASTEL FLOWER,1,2011-05-18 16:05:00,7.5,15287,United Kingdom,7.5,2011,5,Wednesday,16,2011-05-18,UK
564722,84832,ZINC WILLIE WINKIE  CANDLE STICK,2,2011-08-28 12:06:00,0.85,16456,United Kingdom,1.7,2011,8,Sunday,12,2011-08-28,UK
556906,21041,RED RETROSPOT OVEN GLOVE DOUBLE,2,2011-06-15 13:07:00,2.95,12843,United Kingdom,5.9,2011,6,Wednesday,13,2011-06-15,UK
540414,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-01-07 10:32:00,2.95,12481,Germany,35.400000000000006,2011,1,Friday,10,2011-01-07,Europe
564734,47590B,PINK HAPPY BIRTHDAY BUNTING,4,2011-08-28 13:32:00,5.45,12484,Spain,21.8,2011,8,Sunday,13,2011-08-28,Europe
578995,23581,JUMBO BAG PAISLEY PARK,5,2011-11-27 15:59:00,2.08,15861,United Kingdom,10.4,2011,11,Sunday,15,2011-11-27,UK
580482,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-12-04 12:44:00,4.95,16033,United Kingdom,4.95,2011,12,Sunday,12,2011-12-04,UK
545602,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2011-03-04 11:49:00,4.95,17315,United Kingdom,4.95,2011,3,Friday,11,2011-03-04,UK
539958,85118,HEART T-LIGHT HOLDER,1,2010-12-23 13:26:00,2.51,15287,United Kingdom,2.51,2010,12,Thursday,13,2010-12-23,UK
581336,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,12,2011-12-08 12:10:00,0.85,16161,United Kingdom,10.2,2011,12,Thursday,12,2011-12-08,UK
559173,22840,ROUND CAKE TIN VINTAGE RED,2,2011-07-07 10:03:00,7.95,12540,Spain,15.9,2011,7,Thursday,10,2011-07-07,Europe
541796,22960,JAM MAKING SET WITH JARS,6,2011-01-21 13:55:00,4.25,14092,United Kingdom,25.5,2011,1,Friday,13,2011-01-21,UK
579089,23580,SNACK TRAY HAPPY FOREST  ,1,2011-11-28 10:46:00,1.95,17920,United Kingdom,1.95,2011,11,Monday,10,2011-11-28,UK
546172,22185,SLATE TILE NATURAL HANGING,12,2011-03-10 10:32:00,1.65,14156,EIRE,19.8,2011,3,Thursday,10,2011-03-10,Europe
574720,21615,4 LAVENDER BOTANICAL DINNER CANDLES,12,2011-11-06 14:39:00,1.25,14547,United Kingdom,15.0,2011,11,Sunday,14,2011-11-06,UK
537868,22315,200 RED + WHITE BENDY STRAWS,12,2010-12-08 16:49:00,1.25,12433,Norway,15.0,2010,12,Wednesday,16,2010-12-08,Europe
568057,22361,GLASS JAR DAISY FRESH COTTON WOOL,1,2011-09-23 12:56:00,5.79,15287,United Kingdom,5.79,2011,9,Friday,12,2011-09-23,UK
545469,22927,GREEN GIANT GARDEN THERMOMETER,2,2011-03-03 10:09:00,5.95,17646,United Kingdom,11.9,2011,3,Thursday,10,2011-03-03,UK
559337,15056N,EDWARDIAN PARASOL NATURAL,1,2011-07-07 16:27:00,12.46,15287,United Kingdom,12.46,2011,7,Thursday,16,2011-07-07,UK
567756,23296,SET OF 6 TEA TIME BAKING CASES,40,2011-09-22 10:52:00,1.25,12678,France,50.0,2011,9,Thursday,10,2011-09-22,Europe
542419,20658,RED RETROSPOT LUGGAGE TAG,1,2011-01-27 17:41:00,1.25,14662,United Kingdom,1.25,2011,1,Thursday,17,2011-01-27,UK
572227,22732,3D VINTAGE CHRISTMAS STICKERS ,18,2011-10-21 14:01:00,1.25,15051,United Kingdom,22.5,2011,10,Friday,14,2011-10-21,UK
541658,20979,36 PENCILS TUBE RED RETROSPOT,3,2011-01-20 12:16:00,1.25,15529,United Kingdom,3.75,2011,1,Thursday,12,2011-01-20,UK
562567,15036,ASSORTED COLOURS SILK FAN,12,2011-08-07 11:40:00,0.83,12877,United Kingdom,9.96,2011,8,Sunday,11,2011-08-07,UK
568134,22694,WICKER STAR ,1,2011-09-23 17:02:00,4.13,15287,United Kingdom,4.13,2011,9,Friday,17,2011-09-23,UK
577052,22139,RETROSPOT TEA SET CERAMIC 11 PC ,1,2011-11-17 14:08:00,4.95,17397,United Kingdom,4.95,2011,11,Thursday,14,2011-11-17,UK
565788,35961,FOLKART ZINC HEART CHRISTMAS DEC,12,2011-09-07 08:18:00,0.85,13210,United Kingdom,10.2,2011,9,Wednesday,8,2011-09-07,UK
576917,84347,ROTATING SILVER ANGELS T-LIGHT HLDR,12,2011-11-17 10:40:00,2.55,17613,United Kingdom,30.6,2011,11,Thursday,10,2011-11-17,UK
574253,21889,WOODEN BOX OF DOMINOES,12,2011-11-03 13:30:00,1.25,15252,United Kingdom,15.0,2011,11,Thursday,13,2011-11-03,UK
575490,23378,PACK OF 12 50'S CHRISTMAS TISSUES,12,2011-11-09 17:44:00,0.39,15031,United Kingdom,4.68,2011,11,Wednesday,17,2011-11-09,UK
549981,22555,PLASTERS IN TIN STRONGMAN,1,2011-04-13 15:49:00,1.65,16348,United Kingdom,1.65,2011,4,Wednesday,15,2011-04-13,UK
539744,20615,BLUE POLKADOT PASSPORT COVER,2,2010-12-21 15:21:00,4.21,15287,United Kingdom,8.42,2010,12,Tuesday,15,2010-12-21,UK
570239,23100,SILVER BELLS TABLE DECORATION,3,2011-10-09 15:04:00,1.25,16518,United Kingdom,3.75,2011,10,Sunday,15,2011-10-09,UK
563181,23199,JUMBO BAG APPLES,10,2011-08-12 14:32:00,2.08,16612,United Kingdom,20.8,2011,8,Friday,14,2011-08-12,UK
567673,22544,MINI JIGSAW SPACEBOY,1,2011-09-21 15:43:00,0.83,15287,United Kingdom,0.83,2011,9,Wednesday,15,2011-09-21,UK
567697,23280,FOLDING BUTTERFLY MIRROR HOT PINK ,12,2011-09-22 08:41:00,0.83,16558,United Kingdom,9.96,2011,9,Thursday,8,2011-09-22,UK
543996,22558,CLOTHES PEGS RETROSPOT PACK 24 ,12,2011-02-15 10:46:00,1.49,15811,United Kingdom,17.88,2011,2,Tuesday,10,2011-02-15,UK
560090,23031,DRAWER KNOB CRACKLE GLAZE PINK,1,2011-07-14 16:46:00,3.29,15287,United Kingdom,3.29,2011,7,Thursday,16,2011-07-14,UK
550804,21080,SET/20 RED RETROSPOT PAPER NAPKINS ,12,2011-04-20 15:32:00,0.85,16676,United Kingdom,10.2,2011,4,Wednesday,15,2011-04-20,UK
543367,85049E,SCANDINAVIAN REDS RIBBONS,12,2011-02-07 14:33:00,1.25,18225,United Kingdom,15.0,2011,2,Monday,14,2011-02-07,UK
577844,23084,RABBIT NIGHT LIGHT,40,2011-11-22 10:41:00,4.96,15287,United Kingdom,198.4,2011,11,Tuesday,10,2011-11-22,UK
559817,22279,POCKET BAG BLUE PAISLEY RED SPOT,6,2011-07-12 16:20:00,0.83,15287,United Kingdom,4.98,2011,7,Tuesday,16,2011-07-12,UK
569332,23209,LUNCH BAG VINTAGE DOILY ,2,2011-10-03 13:46:00,1.65,12637,France,3.3,2011,10,Monday,13,2011-10-03,Europe
551775,23184,BULL DOG BOTTLE OPENER,4,2011-05-04 11:21:00,4.95,12886,United Kingdom,19.8,2011,5,Wednesday,11,2011-05-04,UK
558336,22960,JAM MAKING SET WITH JARS,12,2011-06-28 13:17:00,3.75,14364,United Kingdom,45.0,2011,6,Tuesday,13,2011-06-28,UK
537237,22393,PAPERWEIGHT VINTAGE COLLAGE,1,2010-12-06 09:58:00,5.06,15287,United Kingdom,5.06,2010,12,Monday,9,2010-12-06,UK
581166,21212,PACK OF 72 RETROSPOT CAKE CASES,1,2011-12-07 14:43:00,0.55,15525,United Kingdom,0.55,2011,12,Wednesday,14,2011-12-07,UK
558861,23054,RECYCLED ACAPULCO MAT LAVENDER,2,2011-07-04 12:19:00,8.25,13373,United Kingdom,16.5,2011,7,Monday,12,2011-07-04,UK
578518,22467,GUMBALL COAT RACK,3,2011-11-24 13:54:00,2.55,14606,United Kingdom,7.649999999999999,2011,11,Thursday,13,2011-11-24,UK
578324,21034,REX CASH+CARRY JUMBO SHOPPER,1,2011-11-23 17:32:00,0.95,17530,United Kingdom,0.95,2011,11,Wednesday,17,2011-11-23,UK
553860,37450,CERAMIC CAKE BOWL + HANGING CAKES,1,2011-05-19 13:57:00,2.95,17841,United Kingdom,2.95,2011,5,Thursday,13,2011-05-19,UK
579256,20973,12 PENCIL SMALL TUBE WOODLAND,24,2011-11-29 08:07:00,0.65,13349,United Kingdom,15.6,2011,11,Tuesday,8,2011-11-29,UK
574709,22203,MILK PAN RED RETROSPOT,1,2011-11-06 14:14:00,3.75,17768,United Kingdom,3.75,2011,11,Sunday,14,2011-11-06,UK
547658,84218,BOX/12 CHICK & EGG IN BASKET,1,2011-03-24 13:04:00,1.95,13736,United Kingdom,1.95,2011,3,Thursday,13,2011-03-24,UK
540646,21380,WOODEN HAPPY BIRTHDAY GARLAND,1,2011-01-10 14:32:00,5.91,15287,United Kingdom,5.91,2011,1,Monday,14,2011-01-10,UK
562560,23209,LUNCH BAG VINTAGE DOILY ,3,2011-08-05 17:12:00,1.65,14156,EIRE,4.949999999999999,2011,8,Friday,17,2011-08-05,Europe
581074,22633,HAND WARMER UNION JACK,15,2011-12-07 11:27:00,2.1,15568,United Kingdom,31.5,2011,12,Wednesday,11,2011-12-07,UK
536754,22976,CIRCUS PARADE CHILDRENS EGG CUP ,2,2010-12-02 14:09:00,1.25,14449,United Kingdom,2.5,2010,12,Thursday,14,2010-12-02,UK
569491,22853,CAT BOWL VINTAGE CREAM,2,2011-10-04 13:25:00,3.25,14056,United Kingdom,6.5,2011,10,Tuesday,13,2011-10-04,UK
541274,47566B,TEA TIME PARTY BUNTING,5,2011-01-17 11:24:00,4.65,15696,United Kingdom,23.25,2011,1,Monday,11,2011-01-17,UK
554356,22303,COFFEE MUG APPLES DESIGN,6,2011-05-24 09:25:00,2.55,12670,France,15.3,2011,5,Tuesday,9,2011-05-24,Europe
542646,21947,SET OF 6 HEART CHOPSTICKS,6,2011-01-31 11:42:00,1.25,17220,United Kingdom,7.5,2011,1,Monday,11,2011-01-31,UK
574104,23216,LAUREL HEART ANTIQUE GOLD,12,2011-11-03 10:45:00,1.25,12615,France,15.0,2011,11,Thursday,10,2011-11-03,Europe
541250,22713,CARD I LOVE LONDON ,12,2011-01-16 13:19:00,0.42,13700,United Kingdom,5.04,2011,1,Sunday,13,2011-01-16,UK
578811,22467,GUMBALL COAT RACK,12,2011-11-25 13:28:00,2.55,12438,Norway,30.6,2011,11,Friday,13,2011-11-25,Europe
546896,21754,HOME BUILDING BLOCK WORD,2,2011-03-17 18:24:00,11.63,15287,United Kingdom,23.26,2011,3,Thursday,18,2011-03-17,UK
573546,23100,SILVER BELLS TABLE DECORATION,12,2011-10-31 13:13:00,1.25,15974,United Kingdom,15.0,2011,10,Monday,13,2011-10-31,UK
565478,20724,RED RETROSPOT CHARLOTTE BAG,6,2011-09-05 11:18:00,0.85,15005,United Kingdom,5.1,2011,9,Monday,11,2011-09-05,UK
547247,22077,6 RIBBONS RUSTIC CHARM,12,2011-03-22 09:01:00,1.65,18225,United Kingdom,19.8,2011,3,Tuesday,9,2011-03-22,UK
555896,22436,12 COLOURED PARTY BALLOONS,10,2011-06-07 16:04:00,0.65,15640,United Kingdom,6.5,2011,6,Tuesday,16,2011-06-07,UK
551014,22328,ROUND SNACK BOXES SET OF 4 FRUITS ,6,2011-04-26 11:04:00,2.95,13209,United Kingdom,17.700000000000003,2011,4,Tuesday,11,2011-04-26,UK
573829,22470,HEART OF WICKER LARGE,6,2011-11-01 11:35:00,2.95,16830,United Kingdom,17.700000000000003,2011,11,Tuesday,11,2011-11-01,UK
560926,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,3,2011-07-22 09:20:00,1.63,15287,United Kingdom,4.89,2011,7,Friday,9,2011-07-22,UK
566171,22759,SET OF 3 NOTEBOOKS IN PARCEL,4,2011-09-09 12:22:00,1.65,18118,United Kingdom,6.6,2011,9,Friday,12,2011-09-09,UK
552822,22493,PAINT YOUR OWN CANVAS SET,4,2011-05-11 12:59:00,1.65,15521,United Kingdom,6.6,2011,5,Wednesday,12,2011-05-11,UK
569246,22138,BAKING SET 9 PIECE RETROSPOT ,2,2011-10-03 09:57:00,10.79,14096,United Kingdom,21.58,2011,10,Monday,9,2011-10-03,UK
555397,90185D,CRYSTAL DIAMANTE EXPANDABLE RING,1,2011-06-02 17:26:00,4.15,15287,United Kingdom,4.15,2011,6,Thursday,17,2011-06-02,UK
547488,84991,60 TEATIME FAIRY CAKE CASES,6,2011-03-23 11:30:00,0.55,13821,United Kingdom,3.3000000000000003,2011,3,Wednesday,11,2011-03-23,UK
561926,23233,WRAP POPPIES  DESIGN,25,2011-08-01 12:48:00,0.42,12749,United Kingdom,10.5,2011,8,Monday,12,2011-08-01,UK
548208,22077,6 RIBBONS RUSTIC CHARM,12,2011-03-29 17:12:00,1.65,14189,United Kingdom,19.8,2011,3,Tuesday,17,2011-03-29,UK
556812,85015,SET OF 12  VINTAGE POSTCARD SET,1,2011-06-14 17:25:00,2.46,15287,United Kingdom,2.46,2011,6,Tuesday,17,2011-06-14,UK
562593,22384,LUNCH BAG PINK POLKADOT,2,2011-08-07 15:43:00,1.65,16549,United Kingdom,3.3,2011,8,Sunday,15,2011-08-07,UK
577258,20914,SET/5 RED RETROSPOT LID GLASS BOWLS,3,2011-11-18 12:27:00,2.95,16764,United Kingdom,8.850000000000001,2011,11,Friday,12,2011-11-18,UK
566669,21889,WOODEN BOX OF DOMINOES,12,2011-09-14 11:36:00,1.25,18065,United Kingdom,15.0,2011,9,Wednesday,11,2011-09-14,UK
558068,15058A,BLUE POLKADOT GARDEN PARASOL,1,2011-06-24 15:51:00,10.79,15287,United Kingdom,10.79,2011,6,Friday,15,2011-06-24,UK
576384,23456,MEDIUM PARLOUR PICTURE FRAME ,4,2011-11-15 09:32:00,4.15,12883,United Kingdom,16.6,2011,11,Tuesday,9,2011-11-15,UK
547243,22078,RIBBON REEL LACE DESIGN ,3,2011-03-21 16:59:00,2.1,17231,United Kingdom,6.300000000000001,2011,3,Monday,16,2011-03-21,UK
544316,48194,DOORMAT HEARTS,2,2011-02-17 14:49:00,7.95,16556,United Kingdom,15.9,2011,2,Thursday,14,2011-02-17,UK
569220,22727,ALARM CLOCK BAKELIKE RED ,2,2011-10-02 13:26:00,3.75,16007,United Kingdom,7.5,2011,10,Sunday,13,2011-10-02,UK
548780,22981,PANTRY APPLE CORER,12,2011-04-04 12:37:00,1.45,13294,United Kingdom,17.4,2011,4,Monday,12,2011-04-04,UK
566976,20719,WOODLAND CHARLOTTE BAG,10,2011-09-16 09:27:00,0.85,15382,United Kingdom,8.5,2011,9,Friday,9,2011-09-16,UK
538177,22594,CHRISTMAS GINGHAM TREE,7,2010-12-10 09:51:00,1.66,15287,United Kingdom,11.62,2010,12,Friday,9,2010-12-10,UK
544812,84992,72 SWEETHEART FAIRY CAKE CASES,1,2011-02-23 15:58:00,1.25,15287,United Kingdom,1.25,2011,2,Wednesday,15,2011-02-23,UK
558501,22627,MINT KITCHEN SCALES,2,2011-06-30 10:19:00,8.5,13871,United Kingdom,17.0,2011,6,Thursday,10,2011-06-30,UK
555644,22386,JUMBO BAG PINK POLKADOT,1,2011-06-06 13:24:00,2.08,16520,United Kingdom,2.08,2011,6,Monday,13,2011-06-06,UK
579980,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,10,2011-12-01 11:16:00,0.29,13263,United Kingdom,2.9,2011,12,Thursday,11,2011-12-01,UK
571006,23344,JUMBO BAG 50'S CHRISTMAS ,10,2011-10-13 12:06:00,2.08,17063,United Kingdom,20.8,2011,10,Thursday,12,2011-10-13,UK
571714,22819,"BIRTHDAY CARD, RETRO SPOT",5,2011-10-18 17:00:00,0.42,15287,United Kingdom,2.1,2011,10,Tuesday,17,2011-10-18,UK
553831,22690,DOORMAT HOME SWEET HOME BLUE ,4,2011-05-19 11:36:00,7.95,14442,Channel Islands,31.8,2011,5,Thursday,11,2011-05-19,Europe
549787,22670,FRENCH WC SIGN BLUE METAL,3,2011-04-12 11:58:00,1.25,13268,United Kingdom,3.75,2011,4,Tuesday,11,2011-04-12,UK
552365,22554,PLASTERS IN TIN WOODLAND ANIMALS,3,2011-05-09 12:25:00,1.65,16440,United Kingdom,4.949999999999999,2011,5,Monday,12,2011-05-09,UK
578534,23191,BUNDLE OF 3 RETRO NOTE BOOKS,5,2011-11-24 14:51:00,1.65,15725,United Kingdom,8.25,2011,11,Thursday,14,2011-11-24,UK
578344,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1,2011-11-24 09:21:00,2.46,15287,United Kingdom,2.46,2011,11,Thursday,9,2011-11-24,UK
557112,84849A,HELLO SAILOR BLUE SOAP HOLDER,2,2011-06-16 16:31:00,3.29,15287,United Kingdom,6.58,2011,6,Thursday,16,2011-06-16,UK
564057,84030E,ENGLISH ROSE HOT WATER BOTTLE,4,2011-08-22 14:20:00,4.25,15296,United Kingdom,17.0,2011,8,Monday,14,2011-08-22,UK
537081,22751,FELTCRAFT PRINCESS OLIVIA DOLL,16,2010-12-05 12:00:00,3.75,15332,Lithuania,60.0,2010,12,Sunday,12,2010-12-05,Other
572335,23500,KEY RING BASEBALL BOOT ASSORTED ,20,2011-10-24 10:27:00,1.25,14493,United Kingdom,25.0,2011,10,Monday,10,2011-10-24,UK
547658,22839,3 TIER CAKE TIN GREEN AND CREAM,1,2011-03-24 13:04:00,14.95,13736,United Kingdom,14.95,2011,3,Thursday,13,2011-03-24,UK
559157,23242,TREASURE TIN BUFFALO BILL ,6,2011-07-06 15:53:00,2.08,13999,United Kingdom,12.48,2011,7,Wednesday,15,2011-07-06,UK
579555,22910,PAPER CHAIN KIT VINTAGE CHRISTMAS,6,2011-11-30 11:08:00,2.95,16241,United Kingdom,17.700000000000003,2011,11,Wednesday,11,2011-11-30,UK
573340,22661,CHARLOTTE BAG DOLLY GIRL DESIGN,4,2011-10-30 11:55:00,0.85,14159,United Kingdom,3.4,2011,10,Sunday,11,2011-10-30,UK
551276,21238,RED RETROSPOT CUP,2,2011-04-27 13:06:00,0.85,16016,United Kingdom,1.7,2011,4,Wednesday,13,2011-04-27,UK
538664,22470,HEART OF WICKER LARGE,40,2010-12-13 15:46:00,2.55,14733,United Kingdom,102.0,2010,12,Monday,15,2010-12-13,UK
575837,21287,SCENTED VELVET LOUNGE CANDLE ,12,2011-11-11 11:37:00,0.38,12748,United Kingdom,4.5600000000000005,2011,11,Friday,11,2011-11-11,UK
556942,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2011-06-15 16:42:00,2.08,14222,United Kingdom,20.8,2011,6,Wednesday,16,2011-06-15,UK
568719,85049H,URBAN BLACK RIBBONS ,3,2011-09-28 16:19:00,0.83,15287,United Kingdom,2.49,2011,9,Wednesday,16,2011-09-28,UK
561519,22596,CHRISTMAS STAR WISH LIST CHALKBOARD,1,2011-07-27 17:01:00,1.25,17870,United Kingdom,1.25,2011,7,Wednesday,17,2011-07-27,UK
570871,21812,GARLAND WITH HEARTS AND BELLS,3,2011-10-12 16:36:00,3.29,15287,United Kingdom,9.87,2011,10,Wednesday,16,2011-10-12,UK
536862,22697,GREEN REGENCY TEACUP AND SAUCER,2,2010-12-03 11:13:00,5.91,15287,United Kingdom,11.82,2010,12,Friday,11,2010-12-03,UK
544598,22993,SET OF 4 PANTRY JELLY MOULDS,1,2011-02-21 18:10:00,2.5,15287,United Kingdom,2.5,2011,2,Monday,18,2011-02-21,UK
576147,21484,CHICK GREY HOT WATER BOTTLE,4,2011-11-14 10:49:00,4.25,16303,United Kingdom,17.0,2011,11,Monday,10,2011-11-14,UK
554066,22795,SWEETHEART RECIPE BOOK STAND,12,2011-05-22 10:40:00,6.75,12916,United Kingdom,81.0,2011,5,Sunday,10,2011-05-22,UK
563714,22077,6 RIBBONS RUSTIC CHARM,12,2011-08-18 15:51:00,1.65,14565,United Kingdom,19.8,2011,8,Thursday,15,2011-08-18,UK
553549,22806,SET OF 6 T-LIGHTS WEDDING CAKE ,1,2011-05-17 16:09:00,5.79,15287,United Kingdom,5.79,2011,5,Tuesday,16,2011-05-17,UK
546896,21786,POLKADOT RAIN HAT ,2,2011-03-17 18:24:00,0.83,15287,United Kingdom,1.66,2011,3,Thursday,18,2011-03-17,UK
553148,22963,JAM JAR WITH GREEN LID,12,2011-05-13 14:09:00,0.85,15287,Hong Kong,10.2,2011,5,Friday,14,2011-05-13,Asia
580115,23077,DOUGHNUT LIP GLOSS ,2,2011-12-01 16:22:00,2.46,15287,United Kingdom,4.92,2011,12,Thursday,16,2011-12-01,UK
544795,22859,EASTER TIN BUNNY BOUQUET,2,2011-02-23 13:21:00,1.65,15858,United Kingdom,3.3,2011,2,Wednesday,13,2011-02-23,UK
542536,84692,BOX OF 24 COCKTAIL PARASOLS,6,2011-01-28 13:37:00,1.63,15287,United Kingdom,9.78,2011,1,Friday,13,2011-01-28,UK
537047,22080,RIBBON REEL POLKADOTS ,1,2010-12-05 11:02:00,1.65,13069,United Kingdom,1.65,2010,12,Sunday,11,2010-12-05,UK
576899,22697,GREEN REGENCY TEACUP AND SAUCER,18,2011-11-17 08:49:00,2.95,14911,EIRE,53.1,2011,11,Thursday,8,2011-11-17,Europe
577078,22065,CHRISTMAS PUDDING TRINKET POT ,3,2011-11-17 15:17:00,1.63,15287,United Kingdom,4.89,2011,11,Thursday,15,2011-11-17,UK
541658,85099F,JUMBO BAG STRAWBERRY,1,2011-01-20 12:16:00,1.95,15529,United Kingdom,1.95,2011,1,Thursday,12,2011-01-20,UK
542622,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,1,2011-01-31 09:09:00,1.63,15287,United Kingdom,1.63,2011,1,Monday,9,2011-01-31,UK
576927,22630,DOLLY GIRL LUNCH BOX,12,2011-11-17 11:02:00,1.95,12567,France,23.4,2011,11,Thursday,11,2011-11-17,Europe
569651,84031A,CHARLIE+LOLA RED HOT WATER BOTTLE ,1,2011-10-05 12:49:00,4.65,14534,United Kingdom,4.65,2011,10,Wednesday,12,2011-10-05,UK
561878,22217,T-LIGHT HOLDER HANGING LACE,8,2011-07-31 12:34:00,1.25,17388,United Kingdom,10.0,2011,7,Sunday,12,2011-07-31,UK
575336,16218,CARTOON  PENCIL SHARPENERS,15,2011-11-09 13:58:00,0.06,14968,United Kingdom,0.8999999999999999,2011,11,Wednesday,13,2011-11-09,UK
577180,21931,JUMBO STORAGE BAG SUKI,20,2011-11-18 11:27:00,2.08,12380,Belgium,41.6,2011,11,Friday,11,2011-11-18,Europe
540504,15056P,EDWARDIAN PARASOL PINK,4,2011-01-09 11:02:00,5.95,13668,United Kingdom,23.8,2011,1,Sunday,11,2011-01-09,UK
572294,23209,LUNCH BAG VINTAGE DOILY ,5,2011-10-23 13:10:00,1.65,13471,United Kingdom,8.25,2011,10,Sunday,13,2011-10-23,UK
540238,85071C,"CHARLIE+LOLA""EXTREMELY BUSY"" SIGN",1,2011-01-05 14:44:00,0.85,15287,United Kingdom,0.85,2011,1,Wednesday,14,2011-01-05,UK
566561,22662,LUNCH BAG DOLLY GIRL DESIGN,10,2011-09-13 12:13:00,1.65,18145,United Kingdom,16.5,2011,9,Tuesday,12,2011-09-13,UK
581578,84997D,CHILDRENS CUTLERY POLKADOT PINK,8,2011-12-09 12:16:00,4.15,12713,Germany,33.2,2011,12,Friday,12,2011-12-09,Europe
578675,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2011-11-24 18:13:00,2.95,14756,United Kingdom,35.400000000000006,2011,11,Thursday,18,2011-11-24,UK
572897,22845,VINTAGE CREAM CAT FOOD CONTAINER,2,2011-10-26 14:42:00,12.46,15287,United Kingdom,24.92,2011,10,Wednesday,14,2011-10-26,UK
564857,22996,TRAVEL CARD WALLET VINTAGE TICKET,1,2011-08-31 09:23:00,0.83,15287,United Kingdom,0.83,2011,8,Wednesday,9,2011-08-31,UK
546028,22690,DOORMAT HOME SWEET HOME BLUE ,2,2011-03-09 08:33:00,7.95,17049,United Kingdom,15.9,2011,3,Wednesday,8,2011-03-09,UK
572726,21561,DINOSAUR LUNCH BOX WITH CUTLERY,6,2011-10-25 15:19:00,2.55,16056,United Kingdom,15.3,2011,10,Tuesday,15,2011-10-25,UK
543193,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-02-04 12:18:00,3.75,13725,United Kingdom,15.0,2011,2,Friday,12,2011-02-04,UK
536592,22775,PURPLE DRAWERKNOB ACRYLIC EDWARDIAN,3,2010-12-01 17:06:00,2.51,15287,United Kingdom,7.529999999999999,2010,12,Wednesday,17,2010-12-01,UK
565781,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-09-06 15:34:00,1.45,13098,United Kingdom,17.4,2011,9,Tuesday,15,2011-09-06,UK
578949,85099B,JUMBO BAG RED RETROSPOT,1,2011-11-27 14:30:00,2.08,14954,United Kingdom,2.08,2011,11,Sunday,14,2011-11-27,UK
578265,23494,VINTAGE DOILY DELUXE SEWING KIT ,3,2011-11-23 13:28:00,5.95,13018,United Kingdom,17.85,2011,11,Wednesday,13,2011-11-23,UK
562101,20719,WOODLAND CHARLOTTE BAG,10,2011-08-02 14:04:00,0.85,13850,United Kingdom,8.5,2011,8,Tuesday,14,2011-08-02,UK
568719,22062,CERAMIC BOWL WITH LOVE HEART DESIGN,1,2011-09-28 16:19:00,2.46,15287,United Kingdom,2.46,2011,9,Wednesday,16,2011-09-28,UK
553004,23202,JUMBO BAG VINTAGE LEAF,10,2011-05-12 16:11:00,2.08,17764,United Kingdom,20.8,2011,5,Thursday,16,2011-05-12,UK
563538,23107,WHITE HEARTS WIRE PLANT POT HOLDER,1,2011-08-17 11:48:00,2.89,17841,United Kingdom,2.89,2011,8,Wednesday,11,2011-08-17,UK
568657,23285,PINK VINTAGE SPOT BEAKER,1,2011-09-28 12:22:00,0.85,16460,United Kingdom,0.85,2011,9,Wednesday,12,2011-09-28,UK
569137,21328,BALLOONS  WRITING SET ,3,2011-09-30 14:45:00,3.29,15287,United Kingdom,9.87,2011,9,Friday,14,2011-09-30,UK
542255,21071,VINTAGE BILLBOARD DRINK ME MUG,2,2011-01-26 16:43:00,2.46,15287,United Kingdom,4.92,2011,1,Wednesday,16,2011-01-26,UK
548714,22582,PACK OF 6 SWEETIE GIFT BOXES,1,2011-04-03 15:07:00,2.55,17337,United Kingdom,2.55,2011,4,Sunday,15,2011-04-03,UK
558774,20727,LUNCH BAG  BLACK SKULL.,2,2011-07-04 10:17:00,4.13,15287,United Kingdom,8.26,2011,7,Monday,10,2011-07-04,UK
